age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
50,Private,187465,11th,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.031426813,0,TN
35,Self-emp-not-inc,189878,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.55683565,1,TP
17,Private,216086,11th,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,0,4.4660967e-05,0,TN
52,Federal-gov,207841,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.546764,1,FP
21,,403860,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00010615358,0,TN
23,Private,91658,Some-college,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00020199709,0,TN
19,Private,47577,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.00076716923,0,TN
36,Local-gov,61299,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.15832604,0,TN
34,Private,33117,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.09522847,0,TN
38,Private,179314,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,0,0.12882032,0,TN
39,Private,282153,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,0,1.964252e-05,0,TN
30,Private,186346,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K,0,0.5797492,1,FP
52,Self-emp-not-inc,44728,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,1,0.1172482,0,FN
72,Private,107814,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,2329,0,60,United-States,<=50K,0,0.0013196373,0,TN
46,Private,161508,10th,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0.00143539,0,TN
51,Private,115025,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.5870216,1,FP
20,Private,161978,HS-grad,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.1140918e-05,0,TN
63,Local-gov,168656,Bachelors,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,35,Outlying-US(Guam-USVI-etc),<=50K,0,0.016790377,0,TN
34,Private,162442,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K,1,0.09456671,0,FN
33,Private,345277,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,United-States,>50K,1,0.018979324,0,FN
40,Private,291808,HS-grad,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0.008091984,0,TN
52,Private,129177,Bachelors,Widowed,Other-service,Not-in-family,White,Female,0,2824,20,United-States,>50K,1,0.3696025,0,FN
33,Private,235847,Prof-school,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K,1,0.35024783,0,FN
30,Private,177531,HS-grad,Never-married,Sales,Unmarried,Black,Female,0,0,25,United-States,<=50K,0,0.00014457191,0,TN
19,Private,166153,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,<=50K,0,2.255749e-05,0,TN
22,Private,178390,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,3.709557e-05,0,TN
37,Private,321943,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.9933427,1,TP
47,Federal-gov,31339,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.69527936,1,FP
24,Private,174461,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K,0,0.0014136152,0,TN
34,Self-emp-inc,28984,Assoc-voc,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.00026627624,0,TN
28,,131310,12th,Married-civ-spouse,,Wife,White,Female,0,0,20,Germany,<=50K,0,0.00036946213,0,TN
24,Private,170070,Assoc-acdm,Divorced,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,0,0.0009969595,0,TN
48,Self-emp-inc,138370,Masters,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,50,India,<=50K,0,0.053009856,0,TN
22,Private,162343,Some-college,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,22,United-States,<=50K,0,3.7901827e-05,0,TN
23,Private,32732,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,United-States,<=50K,0,4.9609494e-05,0,TN
55,Private,213894,11th,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0.0010501717,0,TN
29,Private,119052,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,2.9769055e-05,0,TN
55,State-gov,256335,Bachelors,Divorced,Exec-managerial,Unmarried,Black,Male,0,0,40,United-States,<=50K,0,0.6002386,1,FP
25,Private,32275,Some-college,Married-civ-spouse,Exec-managerial,Wife,Other,Female,0,0,40,United-States,<=50K,0,0.2857255,0,TN
36,Private,192704,12th,Never-married,Exec-managerial,Not-in-family,White,Male,4650,0,50,United-States,<=50K,0,0.00022907494,0,TN
34,Local-gov,143699,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,0,0.27439657,0,TN
60,Local-gov,165982,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.61766803,1,TP
32,Private,192565,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.14975844,0,TN
27,Private,89598,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,60,United-States,<=50K,0,0.0005313866,0,TN
25,Private,228608,Some-college,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,40,Cambodia,<=50K,0,0.015938533,0,TN
44,Self-emp-not-inc,230684,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K,0,0.6134057,1,FP
37,Self-emp-inc,382802,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,99,United-States,>50K,1,0.90553755,1,TP
90,Local-gov,187749,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,20,Philippines,<=50K,0,0.011941115,0,TN
32,Private,207668,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,0,0.53956443,1,FP
40,Private,406811,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,Canada,<=50K,0,0.11126372,0,TN
50,Private,171199,11th,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.010856639,0,TN
38,Self-emp-not-inc,334366,Some-college,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,15,United-States,<=50K,0,0.30093658,0,TN
32,Private,176992,10th,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.0256455,0,TN
47,Private,408788,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.9812438,1,TP
55,Private,125000,Masters,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K,1,0.93330014,1,TP
44,Private,126701,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.018948935,0,TN
57,Private,334224,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Female,9386,0,40,United-States,>50K,1,0.99995935,1,TP
48,Private,336540,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.22317089,0,TN
47,Private,573583,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,Italy,>50K,1,0.84118533,1,TP
42,Self-emp-not-inc,344920,Some-college,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K,0,0.08901067,0,TN
27,Private,104917,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.05368785,0,TN
47,Private,148995,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K,1,0.99269307,1,TP
39,Self-emp-not-inc,122353,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.3952941,0,TN
60,State-gov,194252,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,3103,0,40,United-States,>50K,1,0.9262694,1,TP
25,Private,216010,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0.91688293,1,FP
53,Federal-gov,177212,Some-college,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0045028087,0,TN
36,Private,128382,Some-college,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,45,United-States,<=50K,0,0.058622293,0,TN
38,Private,226311,HS-grad,Married-AF-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K,0,0.3753029,0,TN
34,,353881,Assoc-voc,Married-civ-spouse,,Husband,White,Male,3103,0,60,United-States,>50K,1,0.9912465,1,TP
47,Private,164113,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688,0,40,United-States,>50K,1,0.9999957,1,TP
31,Private,199655,Masters,Divorced,Other-service,Not-in-family,Other,Female,0,0,30,United-States,<=50K,0,0.00017069561,0,TN
30,Private,186932,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K,0,0.69648534,1,FP
25,Private,305472,Assoc-acdm,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,48,United-States,<=50K,0,1.7217119e-05,0,TN
39,Private,98077,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,42,United-States,<=50K,0,0.08852916,0,TN
45,Federal-gov,380127,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.026863845,0,TN
31,Private,176185,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,France,>50K,1,0.6536043,1,TP
41,Private,193626,HS-grad,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.00038193035,0,TN
49,Private,169711,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Germany,>50K,1,0.80946547,1,TP
26,Private,283715,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,5.094436e-05,0,TN
22,Private,460835,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,55,United-States,<=50K,0,0.0029387232,0,TN
40,Private,343068,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0022656345,0,TN
31,Private,303032,Some-college,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,3.7491296e-05,0,TN
39,Private,74194,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K,0,0.5204198,1,FP
54,Private,188136,Bachelors,Divorced,Sales,Not-in-family,White,Female,0,1408,38,United-States,<=50K,0,0.013865395,0,TN
43,Private,194773,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00882377,0,TN
21,Private,296158,10th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K,0,1.8823146e-05,0,TN
34,Private,202498,12th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Dominican-Republic,<=50K,0,0.023820126,0,TN
45,Private,165232,Some-college,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,Trinadad&Tobago,<=50K,0,0.06141882,0,TN
50,Self-emp-not-inc,156606,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,<=50K,0,0.6404098,1,FP
28,,147471,HS-grad,Divorced,,Own-child,White,Female,0,0,10,United-States,<=50K,0,1.200035e-06,0,TN
63,Private,84737,7th-8th,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K,0,0.1005921,0,TN
32,Local-gov,186784,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,45,United-States,<=50K,0,0.011721246,0,TN
45,Private,116360,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K,0,0.0013523283,0,TN
28,Private,282398,Some-college,Separated,Tech-support,Unmarried,White,Male,0,0,40,United-States,>50K,1,0.0043121055,0,FN
66,Private,29431,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0.0636927,0,TN
24,,108495,HS-grad,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.0247534e-06,0,TN
32,Private,227669,Some-college,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0.00013097895,0,TN
32,Local-gov,177794,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.030276952,0,TN
54,Private,97778,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.11192733,0,TN
18,Private,152004,11th,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K,0,8.109621e-06,0,TN
27,Private,37088,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,<=50K,0,0.042962883,0,TN
44,Local-gov,241851,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,40,United-States,>50K,1,0.99448025,1,TP
49,Private,176684,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.34735626,0,TN
23,Federal-gov,344394,Some-college,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0.015688894,0,TN
29,Private,535978,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,0,0.92639166,1,FP
65,,79272,Some-college,Widowed,,Not-in-family,Asian-Pac-Islander,Female,0,0,6,United-States,<=50K,0,0.0006445494,0,TN
59,,184948,Assoc-voc,Divorced,,Not-in-family,White,Male,0,0,48,United-States,<=50K,0,0.74997336,1,FP
40,Private,224658,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,1,0.82056016,1,TP
18,Private,183824,12th,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,0,2.7978398e-05,0,TN
29,,134566,Doctorate,Married-civ-spouse,,Husband,White,Male,0,0,50,United-States,>50K,1,0.015864564,0,FN
19,Private,198320,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.00026831345,0,TN
21,Private,196467,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K,0,4.7237393e-07,0,TN
69,Self-emp-inc,107850,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,6514,0,40,United-States,>50K,1,0.99003065,1,TP
22,Private,379778,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00011231043,0,TN
49,Private,126754,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K,1,0.15963718,0,FN
39,Self-emp-not-inc,178948,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K,0,0.0058914875,0,TN
64,Private,103021,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.0352247,0,TN
30,Private,167832,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.065746,0,TN
50,Private,151580,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,0,0.28061703,0,TN
31,State-gov,111843,Assoc-acdm,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0.0003794099,0,TN
34,Private,119422,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1672,50,United-States,<=50K,0,0.0045041637,0,TN
23,Private,117606,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0,0,60,United-States,<=50K,0,0.008026496,0,TN
31,Private,196791,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,1,0.08245585,0,FN
20,Private,34568,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3781,0,35,United-States,<=50K,0,2.9577461e-06,0,TN
33,Local-gov,147654,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,0,0.72058344,1,FP
36,Federal-gov,51089,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,1,0.46050304,0,FN
18,Private,25828,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,16,United-States,<=50K,0,0.0012386605,0,TN
41,Private,171550,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.3849356,0,FN
37,Private,170408,Assoc-voc,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0.003388833,0,TN
38,Private,195025,HS-grad,Separated,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K,0,6.8886097e-06,0,TN
50,Private,88926,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,5178,0,40,United-States,>50K,1,0.99917114,1,TP
30,Private,316606,Bachelors,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,0,0.8284106,1,FP
69,Private,174474,10th,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,28,Peru,<=50K,0,5.3098092e-06,0,TN
35,Private,194690,7th-8th,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.00017023025,0,TN
65,Private,192133,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2290,0,40,Greece,<=50K,0,0.00023865,0,TN
41,Private,290660,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,55,United-States,>50K,1,0.999995,1,TP
42,Private,274198,5th-6th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,38,Mexico,<=50K,0,0.007284018,0,TN
80,Self-emp-not-inc,132728,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,<=50K,0,0.013670002,0,TN
23,Private,203715,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,0,7.8748e-06,0,TN
20,Private,745817,Some-college,Never-married,Tech-support,Own-child,White,Female,0,0,15,United-States,<=50K,0,2.0899373e-07,0,TN
45,Private,118291,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,0,0,80,United-States,<=50K,0,0.0050731297,0,TN
61,,101602,Doctorate,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,>50K,1,0.9200658,1,TP
31,Private,243142,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0012207999,0,TN
19,,117444,HS-grad,Never-married,,Own-child,White,Male,0,0,30,United-States,<=50K,0,9.393949e-07,0,TN
33,Private,174789,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.09022466,0,TN
29,Private,209934,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,0,0.01014097,0,TN
19,,199609,Some-college,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K,0,1.2992437e-05,0,TN
24,Private,118023,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K,0,0.000435789,0,TN
33,Private,117983,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,41,United-States,<=50K,0,0.0005818348,0,TN
19,Private,142219,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K,0,6.4336906e-05,0,TN
32,Private,226696,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K,1,0.610718,1,TP
69,,171050,HS-grad,Widowed,,Not-in-family,White,Female,0,0,9,United-States,<=50K,0,0.004545887,0,TN
31,,283531,HS-grad,Divorced,,Unmarried,Black,Female,0,0,20,United-States,<=50K,0,4.824814e-07,0,TN
56,Private,301835,5th-6th,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00016089616,0,TN
42,Self-emp-not-inc,170721,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,United-States,<=50K,0,0.00095220807,0,TN
32,Private,231413,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,1,0.016984943,0,FN
33,Private,203488,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K,0,0.0009827549,0,TN
41,Federal-gov,160467,Masters,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,40,United-States,<=50K,0,0.0005213778,0,TN
24,,32616,Bachelors,Divorced,,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00015985308,0,TN
23,Private,193090,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K,0,7.392248e-05,0,TN
23,Private,361481,10th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,<=50K,0,0.0046295137,0,TN
21,Private,182606,Some-college,Never-married,Other-service,Own-child,Black,Male,0,0,40,,<=50K,0,9.269359e-05,0,TN
22,Private,214716,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,0,3.527616e-05,0,TN
59,State-gov,186308,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,0,0.9680465,1,FP
21,Private,216129,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K,0,3.0370282e-05,0,TN
23,Private,205865,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,28,United-States,<=50K,0,0.00013944926,0,TN
42,Private,274913,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,United-States,<=50K,0,0.008797585,0,TN
35,Private,241306,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,0.67723715,1,TP
35,Private,171327,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.20883927,0,TN
38,Private,252947,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.38111183,0,TN
25,Private,273876,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,65,United-States,<=50K,0,0.005332109,0,TN
26,Private,60722,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,0,0.0053901887,0,TN
40,Private,572751,Prof-school,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,Mexico,>50K,1,0.9859264,1,TP
37,Private,468713,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.0682321,0,TN
47,Private,355320,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K,1,0.99999964,1,TP
17,Private,177629,11th,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,2.0919642e-06,0,TN
48,Self-emp-not-inc,243631,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,30,South,<=50K,0,0.27566248,0,TN
57,Private,69884,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.5236505,1,TP
29,Private,246974,Assoc-voc,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.01073133,0,TN
55,Self-emp-not-inc,349910,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,0,0.20370474,0,TN
46,Private,328216,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.1418684,0,FN
36,Private,195385,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,0,0.13740525,0,TN
76,Private,316185,7th-8th,Widowed,Protective-serv,Not-in-family,White,Female,0,0,12,United-States,<=50K,0,1.00863235e-05,0,TN
51,Local-gov,152754,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,1,0.70137167,1,TP
54,Private,167770,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,United-States,>50K,1,0.95505077,1,TP
31,Private,284703,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0.0034100877,0,TN
74,Federal-gov,39890,Some-college,Widowed,Transport-moving,Not-in-family,White,Female,0,0,18,United-States,<=50K,0,0.0007856008,0,TN
29,Private,241667,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.04676774,0,TN
23,Private,37783,Some-college,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00023489137,0,TN
42,Private,279914,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,0.7009661,1,TP
40,Private,71305,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.007965797,0,TN
55,Federal-gov,113398,Some-college,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.004646034,0,TN
43,State-gov,144811,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.9241075,1,FP
30,Private,296462,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,30,United-States,<=50K,0,9.377003e-05,0,TN
58,Private,203735,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.027869953,0,TN
32,Private,175856,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.15468569,0,TN
18,Private,144711,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,1721,40,United-States,<=50K,0,1.9937453e-07,0,TN
32,Private,103608,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0,0.33771244,0,TN
26,Private,57600,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0.11856414,0,TN
35,Private,219902,HS-grad,Separated,Transport-moving,Unmarried,Black,Female,0,0,48,United-States,<=50K,0,0.00021790375,0,TN
40,Self-emp-inc,104235,Masters,Never-married,Other-service,Own-child,White,Male,0,0,99,United-States,<=50K,0,0.00016943434,0,TN
21,State-gov,99199,Masters,Never-married,Transport-moving,Own-child,White,Male,0,0,15,United-States,<=50K,0,1.2095197e-05,0,TN
46,Federal-gov,219967,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.9386166,1,TP
39,Private,30673,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,>50K,1,0.0664311,0,FN
42,Self-emp-not-inc,373403,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K,0,0.2230719,0,TN
