age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
33,Private,100135,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,25,United-States,<=50K,0,0.0013452331,0,TN
26,Private,98155,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00467846,0,TN
39,Private,185053,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0014218376,0,TN
64,,169917,7th-8th,Widowed,,Not-in-family,White,Female,0,0,4,United-States,<=50K,0,1.5086354e-06,0,TN
20,Private,217807,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,<=50K,0,1.0327522e-06,0,TN
33,Private,1161363,Some-college,Separated,Tech-support,Unmarried,White,Female,0,0,50,Columbia,<=50K,0,0.0024311338,0,TN
70,Private,315868,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0001952831,0,TN
27,,216479,Bachelors,Married-civ-spouse,,Wife,White,Female,0,0,24,United-States,>50K,1,0.5763164,1,TP
41,Local-gov,352056,Assoc-acdm,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.066022955,0,TN
64,Self-emp-not-inc,177825,HS-grad,Never-married,Other-service,Not-in-family,White,Male,1055,0,40,United-States,<=50K,0,2.2853962e-06,0,TN
46,Private,184169,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,35,United-States,>50K,1,0.99998987,1,TP
17,,332666,10th,Never-married,,Own-child,White,Female,0,0,4,United-States,<=50K,0,2.2285238e-09,0,TN
52,Private,35576,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0012300366,0,TN
21,Private,221955,9th,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K,0,1.8792852e-08,0,TN
37,Private,179671,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,0,0.04063147,0,TN
44,State-gov,55395,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0017662536,0,TN
39,Private,191841,Assoc-acdm,Separated,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0.004575067,0,TN
17,Private,271122,12th,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K,0,1.0598062e-06,0,TN
23,Private,210443,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,0,3.81511e-05,0,TN
27,Private,133929,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,,<=50K,0,0.0016759671,0,TN
27,Private,168827,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K,0,3.9998545e-07,0,TN
62,Local-gov,33365,HS-grad,Widowed,Other-service,Not-in-family,White,Female,0,0,40,Canada,<=50K,0,0.00011529484,0,TN
30,Private,158420,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,Iran,<=50K,0,0.31888616,0,TN
49,Private,200198,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.0008798652,0,TN
24,Private,100321,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K,0,0.18215922,0,TN
33,Private,511517,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0.74509466,1,FP
31,Self-emp-inc,103435,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,0,0.021065181,0,TN
30,Private,63861,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0015973283,0,TN
35,Federal-gov,39207,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00064037525,0,TN
29,Private,31360,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.0003926361,0,TN
52,Self-emp-inc,415037,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K,1,0.007356136,0,FN
43,Private,186188,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.00022507594,0,TN
62,Private,143943,Bachelors,Widowed,Tech-support,Unmarried,White,Female,0,0,7,United-States,<=50K,0,0.42023793,0,TN
41,Private,288679,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.26214582,0,TN
23,Local-gov,157331,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,3.4899497e-07,0,TN
34,Private,227689,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,United-States,<=50K,0,0.0031742756,0,TN
34,Private,271933,Bachelors,Never-married,Exec-managerial,Other-relative,White,Female,0,1741,45,United-States,<=50K,0,0.00020734288,0,TN
38,State-gov,143517,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.009329846,0,TN
40,Private,96129,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,0.8032406,1,TP
44,Local-gov,162506,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,0,0.99262625,1,FP
76,Self-emp-not-inc,253408,Some-college,Widowed,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0024207032,0,TN
36,Private,225399,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K,1,0.9998909,1,TP
19,Private,235909,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,0,2.7063368e-07,0,TN
32,Private,370160,Some-college,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0.00028774238,0,TN
36,State-gov,437890,HS-grad,Never-married,Exec-managerial,Unmarried,Black,Male,0,0,90,United-States,<=50K,0,0.008054811,0,TN
32,Self-emp-not-inc,62272,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,5.540734e-05,0,TN
63,Private,101077,Assoc-acdm,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50K,0,0.0006288104,0,TN
25,Private,40512,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,3674,0,30,United-States,<=50K,0,3.6693003e-05,0,TN
28,Private,309620,Some-college,Married-civ-spouse,Sales,Husband,Other,Male,0,0,60,,<=50K,0,0.0121094175,0,TN
59,Self-emp-not-inc,223131,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0.0045811995,0,TN
51,Private,108233,Assoc-acdm,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,1.8490085e-06,0,TN
41,Self-emp-inc,60949,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K,0,0.004568312,0,TN
51,Self-emp-not-inc,388496,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,Puerto-Rico,>50K,1,5.4625656e-07,0,FN
28,Private,166320,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0007826818,0,TN
53,Private,30447,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.10089102,0,TN
60,Private,232242,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.6825928,1,FP
20,Private,236592,11th,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,0,2.5893416e-07,0,TN
36,Private,207568,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,0,0.48387456,0,TN
57,Private,49893,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,1,0.4818095,0,FN
21,Private,209483,Some-college,Never-married,Sales,Own-child,White,Female,0,0,47,United-States,<=50K,0,8.017115e-06,0,TN
32,Private,390997,1st-4th,Never-married,Farming-fishing,Not-in-family,Other,Male,0,0,50,Mexico,<=50K,0,2.3009188e-06,0,TN
31,Private,574005,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,1,0.02022105,0,FN
32,Private,295589,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States,>50K,1,0.9999689,1,TP
24,Private,72143,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,5.1565075e-07,0,TN
47,Private,199058,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.22608453,0,FN
25,Private,134113,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,0.0006928734,0,TN
31,Private,169002,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,United-States,<=50K,0,0.057062417,0,TN
33,Private,283921,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.058798242,0,TN
51,Private,104651,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,0,0.944658,1,FP
19,,143867,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,3.9734755e-06,0,TN
45,Private,109434,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K,0,0.20462953,0,TN
41,Private,223934,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,0,7.027176e-05,0,TN
51,State-gov,231495,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,>50K,1,1.0,1,TP
28,Private,376302,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.00068099616,0,TN
19,Private,181020,11th,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K,0,8.005867e-09,0,TN
41,Private,101290,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0071292715,0,TN
61,Private,170262,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,38,United-States,>50K,1,0.9978065,1,TP
48,Private,99127,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,0,0.35333005,0,TN
60,Self-emp-not-inc,143932,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.94612104,1,FP
48,Private,97176,HS-grad,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0.00019920821,0,TN
41,Self-emp-inc,397280,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,72,,<=50K,0,0.95399404,1,FP
17,Private,140117,10th,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,<=50K,0,2.1427906e-09,0,TN
59,,117751,Assoc-acdm,Divorced,,Not-in-family,White,Male,0,0,8,United-States,<=50K,0,0.0022064133,0,TN
27,Private,332187,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,65,United-States,<=50K,0,0.0001024119,0,TN
20,Private,745817,Some-college,Never-married,Tech-support,Own-child,White,Female,0,0,15,United-States,<=50K,0,4.2778595e-08,0,TN
34,Local-gov,144182,Preschool,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,<=50K,0,2.4785504e-07,0,TN
40,Local-gov,319271,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1,0.8950457,1,TP
35,Private,498216,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.000107786946,0,TN
36,Private,272944,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1,0.67504734,1,TP
59,Private,243226,10th,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,6.1110522e-06,0,TN
32,Self-emp-not-inc,92531,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.0012664462,0,TN
50,Private,187830,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,1,0.75834715,1,TP
54,Private,123374,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.046569046,0,TN
42,Self-emp-not-inc,344920,Some-college,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K,0,0.068033166,0,TN
41,State-gov,47902,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,1,0.98775804,1,TP
33,Self-emp-inc,206609,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,0,0.040816795,0,TN
57,Self-emp-not-inc,134286,Some-college,Separated,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K,0,0.001967328,0,TN
27,Private,269354,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,,<=50K,0,0.65147513,1,FP
20,Private,279763,11th,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,25,United-States,<=50K,0,7.3146196e-09,0,TN
24,Private,403671,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0030207196,0,TN
36,Private,95336,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45,United-States,>50K,1,0.8553258,1,TP
33,Self-emp-inc,202153,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.7434944,1,FP
27,Private,172009,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0069722985,0,TN
32,Private,192039,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,1,0.564164,1,TP
19,,371827,HS-grad,Never-married,,Own-child,White,Male,0,0,40,Portugal,<=50K,0,3.065464e-08,0,TN
57,Federal-gov,170603,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,1,0.7854257,1,TP
28,Private,188171,Assoc-acdm,Never-married,Transport-moving,Own-child,White,Male,0,0,60,United-States,<=50K,0,0.0007790316,0,TN
68,Private,154897,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0.00013370045,0,TN
58,Private,192806,7th-8th,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,33,United-States,<=50K,0,0.00012446025,0,TN
23,Private,50953,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00023891933,0,TN
43,Private,177937,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,,>50K,1,0.18045808,0,FN
53,Self-emp-not-inc,108815,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.24339719,0,TN
22,Private,211968,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00010218744,0,TN
40,Private,347890,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.7335875,1,TP
46,Private,28419,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K,1,0.99998343,1,TP
40,Self-emp-not-inc,29762,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.113527834,0,TN
26,Private,206600,11th,Never-married,Other-service,Other-relative,White,Male,0,0,30,Mexico,<=50K,0,6.69565e-09,0,TN
39,Self-emp-not-inc,326400,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.103880346,0,TN
28,Private,189346,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,4.6055928e-05,0,TN
18,,163788,Some-college,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K,0,2.0352888e-06,0,TN
29,,44921,HS-grad,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,<=50K,0,0.63624513,1,FP
61,Private,153048,HS-grad,Widowed,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0.49345165,0,TN
51,Private,245873,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0.84614515,1,FP
19,Private,240468,Some-college,Married-spouse-absent,Sales,Own-child,White,Female,0,1602,40,United-States,<=50K,0,7.6148604e-06,0,TN
36,State-gov,112497,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,1876,44,United-States,<=50K,0,0.00028607325,0,TN
21,Private,189888,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,3325,0,60,United-States,<=50K,0,9.1996645e-07,0,TN
43,Local-gov,265698,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,1,0.97030044,1,TP
43,State-gov,143939,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,>50K,1,0.0065854187,0,FN
17,Private,112795,10th,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,0,3.1729044e-06,0,TN
42,Private,203542,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0010517577,0,TN
53,Private,48343,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,40,United-States,>50K,1,0.879662,1,TP
40,Private,118001,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,3.4904892e-07,0,TN
31,Private,223046,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,0,0.123803966,0,TN
47,Private,192835,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,1,0.20928748,0,FN
56,Self-emp-inc,165881,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,1,0.74497557,1,TP
43,Private,243580,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.7453397,1,TP
51,Private,194908,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0.48719108,0,TN
50,Private,189183,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.27924073,0,TN
31,Private,303851,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0.01974683,0,TN
29,Private,114224,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.8946075,1,TP
44,Private,172479,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K,1,0.99999976,1,TP
30,Self-emp-not-inc,223212,Bachelors,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.006286717,0,TN
38,Private,99388,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,El-Salvador,<=50K,0,0.0013625849,0,TN
64,,196288,Assoc-acdm,Never-married,,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,7.2625085e-06,0,TN
33,Private,188352,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,50,United-States,<=50K,0,0.031168198,0,TN
35,Private,299353,HS-grad,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,1.47405135e-05,0,TN
19,Private,285750,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K,0,1.1822136e-08,0,TN
17,Private,205726,11th,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,0,1.3954152e-09,0,TN
45,Self-emp-not-inc,225456,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.7982204,1,TP
24,Private,235071,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.018346328,0,FN
63,,319121,11th,Separated,,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0.0010539035,0,TN
45,Private,187666,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.61913764,1,FP
72,,117017,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,<=50K,0,0.0023617463,0,TN
72,Private,298070,Assoc-voc,Separated,Other-service,Unmarried,White,Female,6723,0,25,United-States,<=50K,0,7.229383e-07,0,TN
36,Private,79649,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.112881854,0,TN
38,Private,112561,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,1,0.8934375,1,TP
42,Self-emp-inc,125846,1st-4th,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,,<=50K,0,0.28609374,0,TN
64,Self-emp-not-inc,165479,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,5,United-States,<=50K,0,0.20254968,0,TN
24,Private,32311,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K,0,0.0012725178,0,TN
39,Private,91996,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,6.486967e-05,0,TN
55,Private,176904,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0.0096196905,0,TN
55,Private,156089,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.00071156287,0,TN
32,Private,158242,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00061486004,0,TN
31,Local-gov,206609,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1,0.020348104,0,FN
76,,312500,5th-6th,Widowed,,Unmarried,White,Female,0,0,40,United-States,<=50K,0,3.9307392e-06,0,TN
27,Private,284196,10th,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,1.1391874e-05,0,TN
44,Private,96249,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,1,0.32737404,0,FN
41,Federal-gov,197069,Some-college,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,4650,0,40,United-States,<=50K,0,0.01801041,0,TN
19,Private,194608,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,0,4.1818853e-07,0,TN
48,Private,123075,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,0.9295177,1,TP
48,Local-gov,378221,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Mexico,>50K,1,0.95249456,1,TP
29,Private,168138,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1,0.013110346,0,FN
18,Private,118376,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,16,,<=50K,0,1.1885602e-05,0,TN
48,Private,207946,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,52,United-States,<=50K,0,0.003767169,0,TN
45,Private,241350,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,>50K,1,0.032431006,0,FN
34,Private,55717,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,50,United-States,>50K,1,0.98489004,1,TP
18,State-gov,342852,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.8330127e-07,0,TN
54,Self-emp-not-inc,33863,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50K,1,0.48597956,0,FN
42,Private,247695,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K,1,0.021178735,0,FN
34,Private,102130,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,>50K,1,0.27631527,0,FN
20,,137300,HS-grad,Never-married,,Other-relative,White,Female,0,0,35,United-States,<=50K,0,4.2827418e-07,0,TN
45,Private,138626,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,1876,50,United-States,<=50K,0,0.0064687436,0,TN
55,Private,164857,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00028461698,0,TN
33,,49593,Some-college,Married-civ-spouse,,Wife,Black,Female,0,0,30,United-States,<=50K,0,0.0045967493,0,TN
35,Federal-gov,226916,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,>50K,1,0.03205501,0,FN
43,State-gov,30824,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0009100405,0,TN
31,Private,19491,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00058970967,0,TN
35,Private,197719,Some-college,Never-married,Machine-op-inspct,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,0,2.5696716e-06,0,TN
25,Private,252187,11th,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00022189147,0,TN
29,Local-gov,329426,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0297149,0,TN
30,Private,173005,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K,0,0.03733966,0,TN
30,Private,161599,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,1,0.4391052,0,FN
30,Private,109282,Some-college,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K,0,0.00016807338,0,TN
38,State-gov,142022,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K,0,0.2813787,0,TN
67,Private,95113,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,>50K,1,0.80852664,1,TP
71,Private,180117,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00199254,0,TN
33,Private,529104,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,0,0.2713066,0,TN
39,Federal-gov,129573,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,0,0.9444361,1,FP
26,Private,261278,Some-college,Separated,Sales,Other-relative,Black,Male,0,0,30,United-States,<=50K,0,8.2124515e-08,0,TN
32,Private,419691,12th,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,0.001074773,0,FN
31,Private,234500,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K,0,0.14603147,0,TN
31,Private,144064,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.032116808,0,TN
54,Private,398212,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,5013,0,40,United-States,<=50K,0,0.00016364297,0,TN
61,,63526,12th,Never-married,,Not-in-family,Black,Male,0,0,52,United-States,<=50K,0,0.0006464056,0,TN
43,Self-emp-not-inc,89636,Bachelors,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,60,South,<=50K,0,0.13522698,0,TN
